group,trialNum,position,row,col,dist to center,quadrant,sprite image difference,reaction time,reaction time (no),correct position mentioned,late,manish continuous,psnr,psnr_bin,ssim,ssim_bin,psnr dog to alpha,psnr alpha to cat,ssim dog to alpha,,ssim alpha to cat,,manish dog to alpha,,manish alpha to cat,alpha_to_cat_similarity_group
18,49,"2,5",2,5,5.315072906,Top Left,m,did not see,did not see,incorrect,FALSE,0.499479,9.882301288,medium,0.348527167,low,11.37682503,13.61966925,0.567416182,medium,0.6647829,medium,0.436669,low,0.593175,medium
18,50,"10,11",10,11,4.716990566,Bottom Right,l,1.21,1.21,correct,FALSE,0.151233,10.4232526,high,0.15361466,low,10.79656751,16.32892687,0.415566775,medium,0.720374659,high,0.277529,low,0.680981,medium
18,51,"5,9",5,9,1.118033989,Top Right,l,1.94,1.94,correct,FALSE,0.144013,10.1573656,high,0.315364198,low,11.43292894,16.38790518,0.536672831,medium,0.808671829,high,0.262363,low,0.473711,low
18,52,"9,11",9,11,3.905124838,Bottom Right,h,1.35,1.35,correct,FALSE,0.736154,8.760130193,medium,0.217604518,low,11.7019116,14.37227722,0.512020649,medium,0.729585118,high,0.657147,medium,0.740195,high
18,53,"8,7",8,7,2.5,Bottom Left,h,1.02,1.02,correct,FALSE,0.74669,14.17952972,high,0.45948622,medium,13.6085613,14.22007998,0.615035934,medium,0.631418009,medium,0.74661,high,0.843826,high
18,54,"8,4",8,4,4.924428901,Bottom Left,l,1.49,1.49,correct,FALSE,0.137801,10.82672146,high,0.271906525,low,12.32915256,18.23452335,0.555508433,medium,0.801467617,high,0.28184,low,0.487307,low
18,55,"8,2",8,2,6.800735254,Bottom Left,m,1.89,1.89,correct,FALSE,0.503689,10.48672742,high,0.323602818,low,13.37275327,14.35221457,0.604297192,medium,0.728889203,high,0.427817,low,0.494826,low
18,56,"5,9",5,9,1.118033989,Top Right,l,1.03,1.03,correct,FALSE,0.144013,10.1573656,high,0.315364198,low,11.43292894,16.38790518,0.536672831,medium,0.808671829,high,0.262363,low,0.473711,low
18,57,"7,16",7,16,7.566372975,Bottom Right,m,1.03,1.03,correct,FALSE,0.500357,8.320421817,low,0.28431279,low,12.83948864,11.43907949,0.658612976,medium,0.498369677,medium,0.369187,low,0.296237,low
18,58,"4,12",4,12,4.031128874,Top Right,h,1.26,1.26,correct,FALSE,0.73963,12.75788073,high,0.582858012,medium,14.37935683,16.55274693,0.761275298,high,0.874402618,high,0.655942,medium,0.78649,high
18,59,"9,14",9,14,6.264982043,Bottom Right,m,1.74,1.74,correct,FALSE,0.501958,8.100082281,low,0.232398,low,10.25427901,14.93116493,0.483564504,medium,0.751513,high,0.331301,low,0.404129,low
18,60,"11,11",11,11,5.590169944,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.500313,7.72330069,low,0.243319301,low,14.53998244,10.58344222,0.636649044,medium,0.48022524,medium,0.609538,medium,0.67236,medium
18,61,"7,8",7,8,1.118033989,Bottom Left,l,1.29,1.29,correct,FALSE,0.141446,8.907897251,medium,0.196729243,low,11.71109844,15.33970314,0.519486562,medium,0.678647,medium,0.510532,medium,0.30426,low
18,62,"3,8",3,8,3.041381265,Top Left,h,did not see,did not see,incorrect,FALSE,0.747077,8.87526057,medium,0.431442666,medium,13.31413275,13.01872619,0.685711,medium,0.762279553,high,0.356156,low,0.374724,low
18,63,"5,2",5,2,6.576473219,Top Left,m,did not see,did not see,incorrect,FALSE,0.502767,12.18970349,high,0.370590399,low,12.53660953,16.26785348,0.578909406,medium,0.817709103,high,0.508171,medium,0.842493,high
18,64,"2,9",2,9,4.031128874,Top Right,l,1.34,1.34,correct,FALSE,0.141383,5.259092283,low,0.191067006,low,7.472157105,15.11903036,0.407429085,medium,0.794420219,high,0.422637,low,0.339625,low
18,65,"4,8",4,8,2.061552813,Top Left,l,1.04,1.04,correct,FALSE,0.140752,7.796163948,low,0.243730855,low,14.63895589,10.95056531,0.657798728,medium,0.54002838,medium,0.320675,low,0.30832,low
18,66,"7,11",7,11,2.692582404,Bottom Right,l,0.97,0.97,correct,FALSE,0.147853,9.569433646,medium,0.158388029,low,14.32793183,11.50281917,0.525956898,medium,0.516750079,medium,0.351476,low,0.475164,low
18,67,"10,8",10,8,4.031128874,Bottom Left,l,3.15,3.15,correct,FALSE,0.14553,9.794274695,medium,0.185166605,low,14.24197055,14.41046095,0.506931,medium,0.733222414,high,0.347868,low,0.354189,low
18,68,"1,14",1,14,7.433034374,Top Right,h,did not see,did not see,incorrect,FALSE,0.736799,10.48444,high,0.269980479,low,12.62634897,13.54333989,0.496518415,medium,0.670272006,medium,0.656448,medium,0.815978,high
18,69,"3,5",3,5,4.609772229,Top Left,h,1.16,1.16,correct,FALSE,0.757983,10.13658799,high,0.1985744,low,11.71430297,13.95804308,0.426211827,medium,0.650370153,medium,0.287501,low,0.371619,low
18,70,"7,9",7,9,1.118033989,Bottom Right,h,1.91,1.91,correct,FALSE,0.741072,10.47874979,high,0.105368632,low,13.97430586,14.12906901,0.400642002,medium,0.675553024,medium,0.215563,low,0.248952,low
18,71,"4,5",4,5,4.031128874,Top Left,l,1.39,1.39,correct,FALSE,0.136479,8.881531158,medium,0.267210825,low,12.51184051,13.03479379,0.572692737,medium,0.696187913,medium,0.289533,low,0.554078,medium
18,72,"3,14",3,14,6.264982043,Top Right,m,1.32,1.32,correct,FALSE,0.499892,8.937116676,medium,0.307539235,low,11.82424497,12.43097484,0.52331,medium,0.615030286,medium,0.6662,medium,0.656165,medium
18,73,"6,8",6,8,0.5,Bottom Left,h,1.23,1.23,correct,FALSE,0.747406,10.84347815,high,0.469390509,medium,13.00536534,17.24292791,0.673454494,medium,0.82402513,high,0.777596,high,0.801109,high
18,74,"9,14",9,14,6.264982043,Bottom Right,m,1.65,1.65,correct,FALSE,0.501958,8.100082281,low,0.232398,low,10.25427901,14.93116493,0.483564504,medium,0.751513,high,0.331301,low,0.404129,low
18,75,"7,10",7,10,1.802775638,Bottom Right,m,1.53,1.53,correct,FALSE,0.504616,8.846064443,medium,0.264185511,low,10.39642952,15.29320027,0.498121412,medium,0.767084075,high,0.482822,low,0.627348,medium
18,76,"8,14",8,14,5.852349955,Bottom Right,l,6.38 late,6.38,correct,TRUE,0.149415,4.954621676,low,0.185790744,low,12.97410347,9.090461796,0.702571619,high,0.438975857,medium,0.451169,low,0.355001,low
18,77,"6,3",6,3,5.5,Bottom Left,m,1.08,1.08,correct,FALSE,0.500691,7.751437064,low,0.24050262,low,10.94020342,12.67649773,0.495544829,medium,0.642383,medium,0.596495,medium,0.735515,high
18,78,"2,5",2,5,5.315072906,Top Left,m,0.93,0.93,correct,FALSE,0.499479,9.882301288,medium,0.348527167,low,11.37682503,13.61966925,0.567416182,medium,0.6647829,medium,0.436669,low,0.593175,medium
18,79,"3,6",3,6,3.905124838,Top Left,m,1.24,1.24,correct,FALSE,0.503727,7.764464,low,0.226812087,low,8.927291831,16.85548215,0.434222,medium,0.769897502,high,0.430121,low,0.489793,low
18,80,"7,8",7,8,1.118033989,Bottom Left,l,1.62,1.62,correct,FALSE,0.141446,8.907897251,medium,0.196729243,low,11.71109844,15.33970314,0.519486562,medium,0.678647,medium,0.510532,medium,0.30426,low
18,81,"5,6",5,6,2.692582404,Top Left,l,1.2,1.2,correct,FALSE,0.137007,11.85409478,high,0.301373005,low,13.55548575,15.32652697,0.575947742,medium,0.785880368,high,0.230773,low,0.809041,high
18,82,"7,14",7,14,5.590169944,Bottom Right,h,2.15,2.15,correct,FALSE,0.730382,10.20810724,high,0.368456249,low,10.20322957,18.98257046,0.520062077,medium,0.858920336,high,0.657745,medium,0.844669,high
18,83,"7,14",7,14,5.590169944,Bottom Right,h,1.27,1.27,correct,FALSE,0.730382,10.20810724,high,0.368456249,low,10.20322957,18.98257046,0.520062077,medium,0.858920336,high,0.657745,medium,0.844669,high
18,84,"7,11",7,11,2.692582404,Bottom Right,l,0.95,0.95,correct,FALSE,0.147853,9.569433646,medium,0.158388029,low,14.32793183,11.50281917,0.525956898,medium,0.516750079,medium,0.351476,low,0.475164,low
18,85,"8,9",8,9,2.061552813,Bottom Right,l,early,early,incorrect,FALSE,0.144569,10.02450662,medium,0.156656651,low,11.1050448,16.91112941,0.477594117,medium,0.694965002,medium,0.257502,low,0.329008,low
18,86,"11,9",11,9,5.024937811,Bottom Right,l,2.24,2.24,correct,FALSE,0.143952,6.961933351,low,0.204555681,low,9.489752474,13.48478868,0.472912062,medium,0.655523,medium,0.582302,medium,0.505769,medium
18,87,"1,6",1,6,5.590169944,Top Left,h,4.66,4.66,correct,FALSE,0.754725,8.856830277,medium,0.309107906,low,10.27276575,14.64687878,0.52115134,medium,0.721206637,high,0.33695,low,0.405107,low
18,88,"3,9",3,9,3.041381265,Top Right,m,0.85,0.85,correct,FALSE,0.504792,10.31849384,high,0.271206972,low,13.96853889,12.48458473,0.58159587,medium,0.615691469,medium,0.32786,low,0.308924,low
18,89,"6,4",6,4,4.5,Bottom Left,m,0.85,0.85,correct,FALSE,0.498255,7.890527632,low,0.404747746,medium,11.55185821,12.99825815,0.686819458,medium,0.702595454,high,0.551387,medium,0.71188,high
18,90,"4,5",4,5,4.031128874,Top Left,l,1.39,1.39,correct,FALSE,0.136479,8.881531158,medium,0.267210825,low,12.51184051,13.03479379,0.572692737,medium,0.696187913,medium,0.289533,low,0.554078,medium
18,91,"4,10",4,10,2.5,Top Right,m,0.95,0.95,correct,FALSE,0.500548,9.500195729,medium,0.379485994,low,11.42713543,15.01084666,0.587086094,medium,0.82090987,high,0.378461,low,0.409957,low
18,92,"1,12",1,12,6.103277808,Top Right,h,did not see,did not see,incorrect,FALSE,0.734679,10.78471464,high,0.179079909,low,15.34391694,14.38535754,0.508477,medium,0.677180145,medium,0.33493,low,0.444266,low
18,93,"6,6",6,6,2.5,Bottom Left,m,1.22,1.22,correct,FALSE,0.50213,9.303835705,medium,0.344452753,low,12.30512571,15.10671503,0.616769859,medium,0.778462511,high,0.495231,low,0.379595,low
18,94,"6,3",6,3,5.5,Bottom Left,m,0.94,0.94,correct,FALSE,0.500691,7.751437064,low,0.24050262,low,10.94020342,12.67649773,0.495544829,medium,0.642383,medium,0.596495,medium,0.735515,high
18,95,"11,12",11,12,6.103277808,Bottom Right,l,did not see,did not see,incorrect,FALSE,0.149208,6.964910345,low,0.205383878,low,11.37227671,11.36056335,0.513272278,medium,0.60665,medium,0.250617,low,0.465814,low
18,96,"2,5",2,5,5.315072906,Top Left,m,0.85,0.85,correct,FALSE,0.499479,9.882301288,medium,0.348527167,low,11.37682503,13.61966925,0.567416182,medium,0.6647829,medium,0.436669,low,0.593175,medium
18,97,"3,15",3,15,7.158910532,Top Right,l,1.25,1.25,correct,FALSE,0.1503,9.074487,medium,0.163994237,low,9.696648316,18.86998291,0.416280813,medium,0.762278638,high,0.394223,low,0.377542,low
18,98,"1,9",1,9,5.024937811,Top Right,h,did not see,did not see,incorrect,FALSE,0.746658,4.614111186,low,0.149265881,low,10.49183059,9.696995934,0.512781742,medium,0.479681,medium,0.207347,low,0.183588,low
18,99,"11,5",11,5,6.103277808,Bottom Left,m,2.47,2.47,correct,FALSE,0.49994,7.961968337,low,0.30969124,low,10.02452302,15.11988237,0.541161959,medium,0.78335509,high,0.437235,low,0.455353,low
18,100,"7,11",7,11,2.692582404,Bottom Right,l,2.91,2.91,correct,FALSE,0.147853,9.569433646,medium,0.158388029,low,14.32793183,11.50281917,0.525956898,medium,0.516750079,medium,0.351476,low,0.475164,low
19,1,"9,9",9,9,3.041381265,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.501961,7.549186365,low,0.261199008,low,8.747970419,18.6791846,0.440575101,medium,0.832337795,high,0.287744,low,0.277304,low
19,2,"6,5",6,5,3.5,Bottom Left,h,4.05,4.05,correct,FALSE,0.758518,9.521109396,medium,0.375644685,low,10.9699314,19.57951928,0.61443564,medium,0.85735487,high,0.27523,low,0.468925,low
19,3,"8,3",8,3,5.852349955,Bottom Left,l,1.27,1.27,correct,FALSE,0.132426,8.622265,low,0.330608731,low,12.90807718,12.5445627,0.668523,medium,0.630429519,medium,0.154598,low,0.922716,high
19,4,"3,6",3,6,3.905124838,Top Left,m,0.89,0.89,correct,FALSE,0.503727,7.764464,low,0.226812087,low,8.927291831,16.85548215,0.434222,medium,0.769897502,high,0.430121,low,0.489793,low
19,5,"9,13",9,13,5.408326913,Bottom Right,l,did not see,did not see,incorrect,FALSE,0.149172,8.84052,medium,0.238928625,low,11.52561954,14.22189736,0.560865373,medium,0.648101,medium,0.311128,low,0.324536,low
19,6,"7,16",7,16,7.566372975,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.500357,8.320421817,low,0.28431279,low,12.83948864,11.43907949,0.658612976,medium,0.498369677,medium,0.369187,low,0.296237,low
19,7,"4,10",4,10,2.5,Top Right,m,1.37,1.37,correct,FALSE,0.500548,9.500195729,medium,0.379485994,low,11.42713543,15.01084666,0.587086094,medium,0.82090987,high,0.378461,low,0.409957,low
19,8,"8,7",8,7,2.5,Bottom Left,h,0.82,0.82,correct,FALSE,0.74669,14.17952972,high,0.45948622,medium,13.6085613,14.22007998,0.615035934,medium,0.631418009,medium,0.74661,high,0.843826,high
19,9,"7,16",7,16,7.566372975,Bottom Right,m,2.02,2.02,correct,FALSE,0.500357,8.320421817,low,0.28431279,low,12.83948864,11.43907949,0.658612976,medium,0.498369677,medium,0.369187,low,0.296237,low
19,10,"3,9",3,9,3.041381265,Top Right,m,4.7,4.7,correct,FALSE,0.504792,10.31849384,high,0.271206972,low,13.96853889,12.48458473,0.58159587,medium,0.615691469,medium,0.32786,low,0.308924,low
19,11,"6,12",6,12,3.5,Bottom Right,m,0.76,0.76,correct,FALSE,0.500156,7.801163073,low,0.335256932,low,10.65907573,14.97632894,0.585893888,medium,0.806898182,high,0.331647,low,0.475351,low
19,12,"8,14",8,14,5.852349955,Bottom Right,l,did not see,did not see,incorrect,FALSE,0.149415,4.954621676,low,0.185790744,low,12.97410347,9.090461796,0.702571619,high,0.438975857,medium,0.451169,low,0.355001,low
19,13,"9,10",9,10,3.354101966,Bottom Right,l,4.53,4.53,correct,FALSE,0.146642,4.842865959,low,0.178752532,low,10.02491233,10.40007359,0.543976362,medium,0.577367835,medium,0.272733,low,0.263515,low
19,14,"3,7",3,7,3.354101966,Top Left,l,did not see,did not see,incorrect,FALSE,0.138609,7.915379776,low,0.135603743,low,15.00597891,11.34854427,0.536714869,medium,0.567697923,medium,0.350456,low,0.343107,low
19,15,"2,12",2,12,5.315072906,Top Right,l,1.59,1.59,correct,FALSE,0.147122,4.198022944,low,0.139917736,low,11.81424932,8.671105795,0.651215233,medium,0.324339742,low,0.463928,low,0.210546,low
19,16,"2,14",2,14,6.800735254,Top Right,l,0.92,0.92,correct,FALSE,0.153089,6.198447454,low,0.126601005,low,7.534082099,16.9978782,0.269930049,low,0.786624921,high,0.208594,low,0.843005,high
19,17,"6,2",6,2,6.5,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.778935,15.62799797,high,0.675662359,medium,18.59302241,17.12269934,0.843946693,high,0.903996142,high,0.334572,low,0.32921,low
19,18,"7,5",7,5,3.640054945,Bottom Left,l,2.2,2.2,correct,FALSE,0.136619,8.412961428,low,0.28125962,low,16.88384777,10.6486613,0.744452681,high,0.485269067,medium,0.423673,low,0.42576,low
19,19,"6,4",6,4,4.5,Bottom Left,m,0.76,0.76,correct,FALSE,0.498255,7.890527632,low,0.404747746,medium,11.55185821,12.99825815,0.686819458,medium,0.702595454,high,0.551387,medium,0.71188,high
19,20,"7,12",7,12,3.640054945,Bottom Right,h,did not see,did not see,incorrect,FALSE,0.739467,6.976369602,low,0.340689819,low,11.06907313,12.92668959,0.625368526,medium,0.716007003,high,0.745872,high,0.889333,high
19,21,"11,7",11,7,5.220153254,Bottom Left,h,3.57,3.57,correct,FALSE,0.747791,11.71577541,high,0.618379163,medium,12.40029397,17.66404566,0.755906877,high,0.896580792,high,0.750809,high,0.883692,high
19,22,"11,5",11,5,6.103277808,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.49994,7.961968337,low,0.30969124,low,10.02452302,15.11988237,0.541161959,medium,0.78335509,high,0.437235,low,0.455353,low
19,23,"9,12",9,12,4.609772229,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.499084,10.24915996,high,0.436772256,medium,11.75493408,16.89304023,0.653406285,medium,0.859242589,high,0.256873,low,0.324843,low
19,24,"7,13",7,13,4.609772229,Bottom Right,m,0.92,0.92,correct,FALSE,0.500695,8.19808684,low,0.391253477,low,10.44949291,15.81823347,0.604299494,medium,0.829366988,high,0.453987,low,0.412429,low
19,25,"5,2",5,2,6.576473219,Top Left,m,0.81,0.81,correct,FALSE,0.502767,12.18970349,high,0.370590399,low,12.53660953,16.26785348,0.578909406,medium,0.817709103,high,0.508171,medium,0.842493,high
19,26,"8,7",8,7,2.5,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.74669,14.17952972,high,0.45948622,medium,13.6085613,14.22007998,0.615035934,medium,0.631418009,medium,0.74661,high,0.843826,high
19,27,"8,7",8,7,2.5,Bottom Left,h,0.74,0.74,correct,FALSE,0.74669,14.17952972,high,0.45948622,medium,13.6085613,14.22007998,0.615035934,medium,0.631418009,medium,0.74661,high,0.843826,high
19,28,"9,4",9,4,5.408326913,Bottom Left,m,4.8,4.8,correct,FALSE,0.500631,9.10596,medium,0.292824624,low,11.29495284,13.62086718,0.518292385,medium,0.712222694,high,0.279565,low,0.346036,low
19,29,"8,4",8,4,4.924428901,Bottom Left,l,0.11,0.11,correct,FALSE,0.137801,10.82672146,high,0.271906525,low,12.32915256,18.23452335,0.555508433,medium,0.801467617,high,0.28184,low,0.487307,low
19,30,"3,13",3,13,5.408326913,Top Right,l,did not see,did not see,incorrect,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
19,31,"2,3",2,3,6.800735254,Top Left,l,6.85 late,6.85,correct,TRUE,0.133655,10.56458774,high,0.430848026,medium,14.35243978,14.45106499,0.695856139,medium,0.813388525,high,0.375356,low,0.265063,low
19,32,"8,4",8,4,4.924428901,Bottom Left,l,did not see,did not see,incorrect,FALSE,0.137801,10.82672146,high,0.271906525,low,12.32915256,18.23452335,0.555508433,medium,0.801467617,high,0.28184,low,0.487307,low
19,33,"11,9",11,9,5.024937811,Bottom Right,l,5.26,5.26,correct,FALSE,0.143952,6.961933351,low,0.204555681,low,9.489752474,13.48478868,0.472912062,medium,0.655523,medium,0.582302,medium,0.505769,medium
19,34,"7,11",7,11,2.692582404,Bottom Right,l,5.87,5.87,correct,FALSE,0.147853,9.569433646,medium,0.158388029,low,14.32793183,11.50281917,0.525956898,medium,0.516750079,medium,0.351476,low,0.475164,low
19,35,"4,1",4,1,7.762087348,Top Left,l,2.19,2.19,correct,FALSE,0.131703,10.19838024,high,0.218051144,low,10.22316355,15.72851359,0.427485508,medium,0.691529169,medium,0.220884,low,0.553676,medium
19,36,"5,4",5,4,4.609772229,Top Left,l,1.1,1.1,correct,FALSE,0.136391,8.757408692,medium,0.090708,low,16.68725905,10.80687347,0.520577217,medium,0.421863859,medium,0.539504,medium,0.356104,low
19,37,"4,5",4,5,4.031128874,Top Left,l,0.86,0.86,correct,FALSE,0.136479,8.881531158,medium,0.267210825,low,12.51184051,13.03479379,0.572692737,medium,0.696187913,medium,0.289533,low,0.554078,medium
19,38,"3,11",3,11,3.905124838,Top Right,h,3.24,3.24,correct,FALSE,0.739741,12.97809717,high,0.57621325,medium,14.39417639,14.49449471,0.702438435,high,0.722998537,high,0.300628,low,0.368617,low
19,39,"7,1",7,1,7.566372975,Bottom Left,l,0.91,0.91,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
19,40,"10,10",10,10,4.272001873,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.499534,9.648563,medium,0.261810297,low,11.97052117,14.50783338,0.54347749,medium,0.736437882,high,0.248511,low,0.310609,low
19,41,"3,13",3,13,5.408326913,Top Right,l,1.08,1.08,correct,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
19,42,"3,11",3,11,3.905124838,Top Right,h,0.72,0.72,correct,FALSE,0.739741,12.97809717,high,0.57621325,medium,14.39417639,14.49449471,0.702438435,high,0.722998537,high,0.300628,low,0.368617,low
19,43,"7,12",7,12,3.640054945,Bottom Right,h,1.39,1.39,correct,FALSE,0.739467,6.976369602,low,0.340689819,low,11.06907313,12.92668959,0.625368526,medium,0.716007003,high,0.745872,high,0.889333,high
19,44,"3,2",3,2,7.158910532,Top Left,h,2.27,2.27,correct,FALSE,0.782826,9.207862,medium,0.068957,low,12.8432402,12.83890738,0.405530723,medium,0.554326117,medium,0.766983,high,0.868293,high
19,45,"9,6",9,6,3.905124838,Bottom Left,m,1.56,1.56,correct,FALSE,0.502667,8.725985556,medium,0.416661317,medium,11.24819177,14.54266132,0.628532,medium,0.777890291,high,0.529516,medium,0.826592,high
19,46,"5,8",5,8,1.118033989,Top Left,m,0.78,0.78,correct,FALSE,0.497437,11.394567,high,0.45873101,medium,13.99918661,15.82898247,0.691293555,medium,0.842318768,high,0.388635,low,0.537615,medium
